Timestamp,"Date and time","Phase 1 Forward active Energy kWh","Phase 1 Reverse active Energy kWh","Phase 1 Forward reactive Energy kvarh","Phase 1 Reverse reactive Energy kvarh","Phase 2 Forward active Energy kWh","Phase 2 Reverse active Energy kWh","Phase 2 Forward reactive Energy kvarh","Phase 2 Reverse reactive Energy kvarh","Phase 3 Forward active Energy kWh","Phase 3 Reverse active Energy kWh","Phase 3 Forward reactive Energy kvarh","Phase 3 Reverse reactive Energy kvarh","Forward active Energy kWh - Vector balance","Reverse active Energy kWh - Vector balance"
1673154408,"2023-01-08 06:06:48",746.1895,0.7680,0.8760,342.9431,697.2176,0.6776,0.6340,248.9322,629.9015,1.3332,0.6061,212.4329,2072.3423,1.8124
1673155009,"2023-01-08 06:16:49",746.3440,0.7680,0.8760,342.9713,697.3781,0.6776,0.6340,248.9557,630.0472,1.3332,0.6061,212.4472,2072.8028,1.8124
1673155608,"2023-01-08 06:26:48",746.5077,0.7680,0.8760,342.9989,697.5468,0.6776,0.6340,248.9791,630.2020,1.3332,0.6061,212.4603,2073.2901,1.8124
1673156208,"2023-01-08 06:36:48",746.6419,0.7680,0.8760,343.0275,697.6864,0.6776,0.6340,249.0035,630.3256,1.3332,0.6061,212.4753,2073.6874,1.8124
1673156809,"2023-01-08 06:46:49",746.7049,0.7680,0.8760,343.0593,697.7515,0.6776,0.6340,249.0297,630.3788,1.3332,0.6061,212.4953,2073.8688,1.8124
1673157408,"2023-01-08 06:56:48",746.7156,0.7680,0.8760,343.0951,697.8543,0.6776,0.6340,249.0570,630.3788,1.3332,0.6061,212.5199,2073.9824,1.8124
1673158008,"2023-01-08 07:06:48",746.7264,0.7680,0.8760,343.1309,697.8543,0.6777,0.6340,249.0817,630.3788,1.3334,0.6061,212.5441,2073.9930,1.8124
1673158608,"2023-01-08 07:16:48",746.7371,0.7680,0.8760,343.1666,697.8543,0.6777,0.6340,249.1064,630.3788,1.3335,0.6061,212.5684,2074.0036,1.8124
1673159208,"2023-01-08 07:26:48",746.7478,0.7680,0.8760,343.2023,697.8543,0.6777,0.6340,249.1311,630.3788,1.3337,0.6061,212.5927,2074.0141,1.8124
1673159808,"2023-01-08 07:36:48",746.7585,0.7680,0.8760,343.2378,697.8543,0.6777,0.6340,249.1558,630.3788,1.3338,0.6061,212.6169,2074.0246,1.8124
1673160409,"2023-01-08 07:46:49",746.7692,0.7680,0.8760,343.2735,697.8543,0.6778,0.6340,249.1805,630.3788,1.3339,0.6061,212.6412,2074.0351,1.8124
1673161008,"2023-01-08 07:56:48",746.7799,0.7680,0.8760,343.3091,697.8543,0.6778,0.6340,249.2053,630.3788,1.3341,0.6061,212.6655,2074.0457,1.8124
1673161608,"2023-01-08 08:06:48",746.9310,0.7680,0.8760,343.3378,697.9847,0.6778,0.6340,249.2272,630.5204,1.3341,0.6061,212.6803,2074.4686,1.8124
1673162208,"2023-01-08 08:16:48",747.0989,0.7680,0.8760,343.3642,698.1300,0.6778,0.6340,249.2478,630.6775,1.3341,0.6061,212.6919,2074.9389,1.8124
1673162808,"2023-01-08 08:26:48",747.2397,0.7680,0.8760,343.3909,698.2487,0.6778,0.6340,249.2693,630.8059,1.3341,0.6061,212.7045,2075.3268,1.8124
1673163408,"2023-01-08 08:36:48",747.3039,0.7680,0.8760,343.4223,698.2964,0.6778,0.6340,249.2925,630.8600,1.3341,0.6061,212.7234,2075.4928,1.8124
1673164008,"2023-01-08 08:46:48",747.3145,0.7680,0.8760,343.4572,698.2964,0.6778,0.6340,249.3169,630.8600,1.3343,0.6061,212.7472,2075.5033,1.8124
1673164608,"2023-01-08 08:56:48",747.3252,0.7680,0.8760,343.4924,698.2964,0.6778,0.6340,249.3411,630.8600,1.3344,0.6061,212.7710,2075.5139,1.8124
1673165208,"2023-01-08 09:06:48",747.3359,0.7680,0.8760,343.5275,698.2964,0.6779,0.6340,249.3651,630.8600,1.3345,0.6061,212.7950,2075.5244,1.8124
1673165808,"2023-01-08 09:16:48",747.3466,0.7680,0.8760,343.5624,698.2964,0.6779,0.6340,249.3891,630.8600,1.3347,0.6061,212.8187,2075.5349,1.8124
1673166408,"2023-01-08 09:26:48",747.3573,0.7680,0.8760,343.5975,698.2964,0.6780,0.6340,249.4133,630.8600,1.3348,0.6061,212.8422,2075.5454,1.8124
1673167008,"2023-01-08 09:36:48",747.4172,0.7680,0.8760,343.6294,698.3403,0.6780,0.6340,249.4367,630.9077,1.3349,0.6061,212.8614,2075.6967,1.8124
1673167608,"2023-01-08 09:46:48",747.6096,0.7680,0.8760,343.6546,698.5094,0.6780,0.6340,249.4570,631.0901,1.3349,0.6061,212.8715,2076.2406,1.8124
1673168208,"2023-01-08 09:56:48",747.7717,0.7680,0.8760,343.6818,698.6462,0.6780,0.6340,249.4779,631.2402,1.3349,0.6061,212.8822,2076.6896,1.8124
1673168808,"2023-01-08 10:06:48",747.9060,0.7680,0.8760,343.7089,698.7578,0.6780,0.6340,249.4998,631.3614,1.3349,0.6061,212.8952,2077.0568,1.8124
1673169408,"2023-01-08 10:16:48",747.9604,0.7680,0.8760,343.7402,698.7971,0.6780,0.6340,249.5230,631.4058,1.3350,0.6061,212.9148,2077.1948,1.8124
1673170008,"2023-01-08 10:26:48",747.9711,0.7680,0.8760,343.7753,698.7971,0.6780,0.6340,249.5472,631.4058,1.3351,0.6061,212.9383,2077.2053,1.8124
1673170608,"2023-01-08 10:36:48",747.9818,0.7680,0.8760,343.8104,698.7971,0.6781,0.6340,249.5711,631.4058,1.3353,0.6061,212.9616,2077.2158,1.8124
1673171208,"2023-01-08 10:46:48",747.9925,0.7680,0.8760,343.8455,698.7971,0.6781,0.6340,249.5950,631.4058,1.3354,0.6061,212.9851,2077.2263,1.8124
1673171808,"2023-01-08 10:56:48",748.0032,0.7680,0.8760,343.8804,698.7971,0.6781,0.6340,249.6189,631.4058,1.3355,0.6061,213.0085,2077.2368,1.8124
1673172408,"2023-01-08 11:06:48",748.0344,0.7680,0.8760,343.9144,698.8162,0.6782,0.6340,249.6429,631.4266,1.3356,0.6061,213.0314,2077.3078,1.8124
1673173008,"2023-01-08 11:16:48",748.2100,0.7680,0.8760,343.9412,698.9725,0.6782,0.6340,249.6640,631.5947,1.3356,0.6061,213.0455,2077.8078,1.8124
1673173609,"2023-01-08 11:26:49",748.3695,0.7680,0.8760,343.9698,699.1068,0.6782,0.6340,249.6854,631.7431,1.3356,0.6061,213.0581,2078.2501,1.8124
1673174208,"2023-01-08 11:36:48",748.5052,0.7680,0.8760,343.9986,699.2202,0.6782,0.6340,249.7071,631.8679,1.3356,0.6061,213.0726,2078.6238,1.8124
1673174808,"2023-01-08 11:46:48",748.5516,0.7680,0.8760,344.0313,699.2524,0.6782,0.6340,249.7307,631.9048,1.3357,0.6061,213.0936,2078.7394,1.8124
1673175408,"2023-01-08 11:56:48",748.5624,0.7680,0.8760,344.0669,699.2524,0.6782,0.6340,249.7549,631.9048,1.3358,0.6061,213.1178,2078.7500,1.8124
1673176008,"2023-01-08 12:06:48",748.5731,0.7680,0.8760,344.1026,699.2524,0.6782,0.6340,249.7791,631.9048,1.3359,0.6061,213.1421,2078.7605,1.8124
1673176608,"2023-01-08 12:16:48",748.5838,0.7680,0.8760,344.1383,699.2524,0.6783,0.6340,249.8034,631.9048,1.3361,0.6061,213.1663,2078.7711,1.8124
1673177208,"2023-01-08 12:26:48",748.5945,0.7680,0.8760,344.1741,699.2524,0.6783,0.6340,249.8279,631.9048,1.3362,0.6061,213.1905,2078.7816,1.8124
1673177808,"2023-01-08 12:36:48",748.6053,0.7680,0.8760,344.2095,699.2524,0.6784,0.6340,249.8519,631.9048,1.3363,0.6061,213.2144,2078.7922,1.8124
1673178408,"2023-01-08 12:46:48",748.6800,0.7680,0.8760,344.2407,699.3099,0.6784,0.6340,249.8752,631.9671,1.3364,0.6061,213.2329,2078.9866,1.8124
1673179008,"2023-01-08 12:56:48",748.8711,0.7680,0.8760,344.2647,699.4810,0.6784,0.6340,249.8952,632.1493,1.3364,0.6061,213.2440,2079.5310,1.8124
1673179608,"2023-01-08 13:06:48",749.0293,0.7680,0.8760,344.2920,699.6187,0.6784,0.6340,249.9161,632.2991,1.3364,0.6061,213.2574,2079.9767,1.8124
1673180208,"2023-01-08 13:16:48",749.1610,0.7680,0.8760,344.3169,699.7354,0.6784,0.6340,249.9380,632.4201,1.3364,0.6061,213.2739,2080.3461,1.8124
1673180808,"2023-01-08 13:26:48",749.1976,0.7680,0.8760,344.3490,699.7591,0.6784,0.6340,249.9618,632.4472,1.3364,0.6061,213.2954,2080.4335,1.8124
1673181408,"2023-01-08 13:36:48",749.2082,0.7680,0.8760,344.3838,699.7591,0.6784,0.6340,249.9862,632.4472,1.3366,0.6061,213.3193,2080.4440,1.8124
1673182008,"2023-01-08 13:46:48",749.2189,0.7680,0.8760,344.4186,699.7591,0.6784,0.6340,250.0106,632.4472,1.3367,0.6061,213.3434,2080.4545,1.8124
1673182608,"2023-01-08 13:56:48",749.2296,0.7680,0.8760,344.4535,699.7591,0.6785,0.6340,250.0350,632.4472,1.3368,0.6061,213.3676,2080.4651,1.8124
1673183208,"2023-01-08 14:06:48",749.2402,0.7680,0.8760,344.4884,699.7591,0.6785,0.6340,250.0594,632.4472,1.3369,0.6061,213.3918,2080.4756,1.8124
1673183808,"2023-01-08 14:16:48",749.2509,0.7680,0.8760,344.5228,699.7591,0.6786,0.6340,250.0838,632.4472,1.3371,0.6061,213.4162,2080.4860,1.8124
1673184408,"2023-01-08 14:26:48",749.3296,0.7680,0.8760,344.5536,699.8237,0.6786,0.6340,250.1059,632.5171,1.3371,0.6061,213.4363,2080.6992,1.8124
1673185008,"2023-01-08 14:36:48",749.5200,0.7680,0.8760,344.5799,699.9950,0.6786,0.6340,250.1253,632.7022,1.3371,0.6061,213.4491,2081.2460,1.8124
1673185608,"2023-01-08 14:46:48",749.6867,0.7680,0.8760,344.6087,700.1387,0.6786,0.6340,250.1456,632.8613,1.3371,0.6061,213.4626,2081.7154,1.8124
1673186208,"2023-01-08 14:56:48",749.8153,0.7680,0.8760,344.6375,700.2456,0.6786,0.6340,250.1669,632.9788,1.3371,0.6061,213.4777,2082.0684,1.8124
1673186808,"2023-01-08 15:06:48",749.8357,0.7680,0.8760,344.6719,700.2539,0.6786,0.6340,250.1911,632.9896,1.3372,0.6061,213.5008,2082.1078,1.8124
1673187409,"2023-01-08 15:16:49",749.8464,0.7680,0.8760,344.7076,700.2539,0.6786,0.6340,250.2155,632.9896,1.3373,0.6061,213.5250,2082.1184,1.8124
1673188008,"2023-01-08 15:26:48",749.8572,0.7680,0.8760,344.7430,700.2539,0.6786,0.6340,250.2399,632.9896,1.3374,0.6061,213.5489,2082.1290,1.8124
1673188608,"2023-01-08 15:36:48",749.8679,0.7680,0.8760,344.7782,700.2539,0.6787,0.6340,250.2643,632.9896,1.3376,0.6061,213.5728,2082.1396,1.8124
1673189208,"2023-01-08 15:46:48",749.8786,0.7680,0.8760,344.8133,700.2539,0.6787,0.6340,250.2887,632.9896,1.3377,0.6061,213.5968,2082.1501,1.8124
1673189808,"2023-01-08 15:56:48",749.9351,0.7680,0.8760,344.8448,700.2950,0.6787,0.6340,250.3124,633.0332,1.3378,0.6061,213.6165,2082.2912,1.8124
1673190408,"2023-01-08 16:06:48",750.1113,0.7680,0.8760,344.8710,700.4495,0.6787,0.6340,250.3326,633.2002,1.3378,0.6061,213.6281,2082.7889,1.8124
1673191008,"2023-01-08 16:16:48",750.2553,0.7680,0.8760,344.8988,700.5711,0.6787,0.6340,250.3538,633.3333,1.3378,0.6061,213.6411,2083.1876,1.8124
1673191608,"2023-01-08 16:26:48",750.3835,0.7680,0.8760,344.9282,700.6772,0.6787,0.6340,250.3745,633.4516,1.3378,0.6061,213.6556,2083.5403,1.8124
1673192208,"2023-01-08 16:36:48",750.3992,0.7680,0.8760,344.9628,700.6811,0.6787,0.6340,250.3987,633.4579,1.3378,0.6061,213.6792,2083.5662,1.8124
1673192808,"2023-01-08 16:46:48",750.4099,0.7680,0.8760,344.9985,700.6811,0.6787,0.6340,250.4234,633.4579,1.3380,0.6061,213.7038,2083.5767,1.8124
1673193408,"2023-01-08 16:56:48",750.4207,0.7680,0.8760,345.0342,700.6811,0.6788,0.6340,250.4480,633.4579,1.3381,0.6061,213.7283,2083.5873,1.8124
1673194008,"2023-01-08 17:06:48",750.4314,0.7680,0.8760,345.0701,700.6811,0.6788,0.6340,250.4726,633.4579,1.3382,0.6061,213.7528,2083.5979,1.8124
1673194608,"2023-01-08 17:16:48",750.4422,0.7680,0.8760,345.1060,700.6811,0.6788,0.6340,250.4973,633.4579,1.3384,0.6061,213.7773,2083.6084,1.8124
1673195208,"2023-01-08 17:26:48",750.4530,0.7680,0.8760,345.1421,700.6811,0.6789,0.6340,250.5218,633.4579,1.3385,0.6061,213.8018,2083.6190,1.8124
1673195808,"2023-01-08 17:36:48",750.5237,0.7680,0.8760,345.1746,700.7349,0.6789,0.6340,250.5445,633.5172,1.3386,0.6061,213.8214,2083.8027,1.8124
1673196408,"2023-01-08 17:46:48",750.7210,0.7680,0.8760,345.2029,700.9102,0.6789,0.6340,250.5644,633.7093,1.3386,0.6061,213.8344,2084.3675,1.8124
1673197008,"2023-01-08 17:56:48",750.8830,0.7680,0.8760,345.2317,701.0521,0.6789,0.6340,250.5849,633.8648,1.3386,0.6061,213.8498,2084.8269,1.8124
1673197608,"2023-01-08 18:06:48",751.0096,0.7680,0.8760,345.2600,701.1618,0.6789,0.6340,250.6056,633.9838,1.3386,0.6061,213.8676,2085.1822,1.8124
1673198208,"2023-01-08 18:16:48",751.0298,0.7680,0.8760,345.2940,701.1704,0.6789,0.6340,250.6302,633.9948,1.3387,0.6061,213.8913,2085.2218,1.8124
1673198808,"2023-01-08 18:26:48",751.0405,0.7680,0.8760,345.3297,701.1704,0.6789,0.6340,250.6551,633.9948,1.3388,0.6061,213.9158,2085.2324,1.8124
1673199409,"2023-01-08 18:36:49",751.0513,0.7680,0.8760,345.3656,701.1704,0.6790,0.6340,250.6799,633.9948,1.3389,0.6061,213.9402,2085.2430,1.8124
1673200008,"2023-01-08 18:46:48",751.0620,0.7680,0.8760,345.4016,701.1704,0.6790,0.6340,250.7046,633.9948,1.3391,0.6061,213.9645,2085.2535,1.8124
1673200608,"2023-01-08 18:56:48",751.0727,0.7680,0.8760,345.4376,701.1704,0.6791,0.6340,250.7294,633.9948,1.3393,0.6061,213.9890,2085.2640,1.8124
1673201208,"2023-01-08 19:06:48",751.1107,0.7680,0.8760,345.4717,701.1950,0.6791,0.6340,250.7535,634.0217,1.3394,0.6061,214.0115,2085.3534,1.8124
1673201808,"2023-01-08 19:16:48",751.2907,0.7680,0.8760,345.4994,701.3533,0.6791,0.6340,250.7737,634.1946,1.3394,0.6061,214.0248,2085.8645,1.8124
1673202408,"2023-01-08 19:26:48",751.4424,0.7680,0.8760,345.5278,701.4844,0.6791,0.6340,250.7942,634.3385,1.3394,0.6061,214.0397,2086.2913,1.8124
1673203008,"2023-01-08 19:36:48",751.5711,0.7680,0.8760,345.5566,701.5927,0.6791,0.6340,250.8153,634.4575,1.3394,0.6061,214.0556,2086.6472,1.8124
1673203608,"2023-01-08 19:46:48",751.6066,0.7680,0.8760,345.5902,701.6151,0.6791,0.6340,250.8395,634.4835,1.3394,0.6061,214.0779,2086.7312,1.8124
1673204208,"2023-01-08 19:56:48",751.6173,0.7680,0.8760,345.6261,701.6151,0.6791,0.6340,250.8643,634.4835,1.3396,0.6061,214.1024,2086.7417,1.8124
1673204808,"2023-01-08 20:06:48",751.6280,0.7680,0.8760,345.6621,701.8588,0.6791,0.6340,250.8916,634.4838,1.3396,0.6061,214.1276,2086.9963,1.8124
1673205408,"2023-01-08 20:16:48",751.6386,0.7680,0.8760,345.6982,702.0272,0.6791,0.6340,250.9193,634.4838,1.3396,0.6061,214.1526,2087.1755,1.8124
1673206008,"2023-01-08 20:26:48",751.6493,0.7680,0.8760,345.7341,702.1637,0.6791,0.6340,250.9469,634.4839,1.3396,0.6061,214.1774,2087.3226,1.8124
1673206609,"2023-01-08 20:36:49",751.7630,0.7680,0.8760,345.7651,702.3832,0.6791,0.6340,250.9709,634.5887,1.3396,0.6061,214.1942,2087.7607,1.8124
1673207208,"2023-01-08 20:46:48",751.9237,0.7680,0.8760,345.7955,702.7704,0.6791,0.6340,250.9927,634.7433,1.3396,0.6061,214.2080,2088.4632,1.8124
1673207808,"2023-01-08 20:56:48",752.0656,0.7680,0.8760,345.8270,703.2075,0.6791,0.6340,251.0145,634.8798,1.3396,0.6061,214.2240,2089.1787,1.8124
1673208408,"2023-01-08 21:06:48",752.1590,0.7680,0.8760,345.8592,703.5556,0.6791,0.6340,251.0379,634.9658,1.3396,0.6061,214.2414,2089.7061,1.8124
1673209008,"2023-01-08 21:16:48",752.1697,0.7680,0.8760,345.8948,703.7277,0.6791,0.6340,251.0652,634.9659,1.3396,0.6061,214.2662,2089.8891,1.8124
1673209608,"2023-01-08 21:26:48",752.1804,0.7680,0.8760,345.9303,703.8664,0.6791,0.6340,251.0921,634.9660,1.3396,0.6061,214.2907,2090.0386,1.8124
1673210208,"2023-01-08 21:36:48",752.1910,0.7680,0.8760,345.9659,703.9691,0.6791,0.6340,251.1192,634.9660,1.3396,0.6061,214.3151,2090.1518,1.8124
1673210808,"2023-01-08 21:46:48",752.2017,0.7680,0.8760,346.0017,704.0833,0.6791,0.6340,251.1464,634.9660,1.3396,0.6061,214.3397,2090.2767,1.8124
1673211408,"2023-01-08 21:56:48",752.2508,0.7680,0.8760,346.0356,704.2106,0.6791,0.6340,251.1724,635.0041,1.3396,0.6061,214.3606,2090.4913,1.8124
1673212008,"2023-01-08 22:06:48",752.4240,0.7680,0.8760,346.0644,704.4504,0.6791,0.6340,251.1939,635.1709,1.3396,0.6061,214.3718,2091.0710,1.8124
1673212608,"2023-01-08 22:16:48",752.5746,0.7680,0.8760,346.0949,704.8013,0.6791,0.6340,251.2157,635.3151,1.3396,0.6061,214.3850,2091.7168,1.8124
1673213208,"2023-01-08 22:26:48",752.7022,0.7680,0.8760,346.1270,705.2099,0.6791,0.6340,251.2375,635.4351,1.3396,0.6061,214.3991,2092.3729,1.8124
1673213808,"2023-01-08 22:36:48",752.7272,0.7680,0.8760,346.1611,705.5294,0.6791,0.6340,251.2637,635.4512,1.3396,0.6061,214.4222,2092.7335,1.8124
1673214408,"2023-01-08 22:46:48",752.7379,0.7680,0.8760,346.1963,705.7990,0.6791,0.6340,251.2904,635.4515,1.3396,0.6061,214.4469,2093.0141,1.8124
1673215008,"2023-01-08 22:56:48",752.7486,0.7680,0.8760,346.2315,705.9732,0.6791,0.6340,251.3173,635.4516,1.3396,0.6061,214.4713,2093.1992,1.8124
1673215608,"2023-01-08 23:06:48",752.7566,0.7680,0.8760,346.2651,706.1169,0.6791,0.6340,251.3441,635.4516,1.3396,0.6061,214.4956,2093.3509,1.8124
1673216208,"2023-01-08 23:16:48",752.7577,0.7680,0.8760,346.2951,706.2207,0.6791,0.6340,251.3712,635.4517,1.3396,0.6061,214.5200,2093.4558,1.8124
1673216808,"2023-01-08 23:26:48",752.7588,0.7680,0.8760,346.3259,706.3289,0.6791,0.6340,251.3983,635.4517,1.3396,0.6061,214.5445,2093.5650,1.8124
1673217408,"2023-01-08 23:36:48",752.7599,0.7680,0.8760,346.3567,706.4218,0.6791,0.6340,251.4257,635.4517,1.3396,0.6061,214.5687,2093.6591,1.8124
1673218008,"2023-01-08 23:46:48",752.7610,0.7680,0.8760,346.3878,706.4989,0.6791,0.6340,251.4536,635.4517,1.3397,0.6061,214.5931,2093.7372,1.8124
1673218608,"2023-01-08 23:56:48",752.7621,0.7680,0.8760,346.4185,706.5766,0.6791,0.6340,251.4813,635.4517,1.3397,0.6061,214.6175,2093.8159,1.8124
1673219208,"2023-01-09 00:06:48",752.7632,0.7680,0.8760,346.4493,706.6574,0.6791,0.6340,251.5088,635.4517,1.3398,0.6061,214.6419,2093.8978,1.8124
1673219808,"2023-01-09 00:16:48",752.7643,0.7680,0.8760,346.4796,706.7200,0.6791,0.6340,251.5361,635.4517,1.3399,0.6061,214.6660,2093.9614,1.8124
1673220408,"2023-01-09 00:26:48",752.7653,0.7680,0.8760,346.5100,706.7877,0.6791,0.6340,251.5634,635.4517,1.3399,0.6061,214.6903,2094.0302,1.8124
1673221008,"2023-01-09 00:36:48",752.7664,0.7680,0.8760,346.5401,706.8559,0.6791,0.6340,251.5909,635.4517,1.3400,0.6061,214.7148,2094.0993,1.8124
1673221608,"2023-01-09 00:46:48",752.7675,0.7680,0.8760,346.5702,706.9143,0.6791,0.6340,251.6182,635.4517,1.3401,0.6061,214.7392,2094.1588,1.8125
1673222208,"2023-01-09 00:56:48",752.7685,0.7680,0.8760,346.6004,706.9718,0.6791,0.6340,251.6456,635.4517,1.3401,0.6061,214.7636,2094.2173,1.8125
1673222808,"2023-01-09 01:06:48",752.7696,0.7680,0.8760,346.6307,707.0279,0.6791,0.6340,251.6730,635.4517,1.3402,0.6061,214.7880,2094.2743,1.8125
1673223408,"2023-01-09 01:16:48",752.7707,0.7680,0.8760,346.6610,707.0707,0.6791,0.6340,251.7004,635.4517,1.3403,0.6061,214.8124,2094.3181,1.8125
1673224008,"2023-01-09 01:26:48",752.7718,0.7680,0.8760,346.6915,707.1261,0.6791,0.6340,251.7279,635.4517,1.3404,0.6061,214.8369,2094.3746,1.8125
1673224608,"2023-01-09 01:36:48",752.7728,0.7680,0.8760,346.7220,707.1677,0.6791,0.6340,251.7553,635.4517,1.3405,0.6061,214.8614,2094.4171,1.8125
1673225208,"2023-01-09 01:46:48",752.7739,0.7680,0.8760,346.7524,707.2090,0.6791,0.6340,251.7828,635.4517,1.3406,0.6061,214.8859,2094.4595,1.8126
1673225808,"2023-01-09 01:56:48",752.7750,0.7680,0.8760,346.7830,707.2504,0.6791,0.6340,251.8104,635.4517,1.3407,0.6061,214.9104,2094.5018,1.8126
1673226408,"2023-01-09 02:06:48",752.7760,0.7680,0.8760,346.8135,707.2916,0.6791,0.6340,251.8380,635.4517,1.3408,0.6061,214.9351,2094.5441,1.8126
1673227008,"2023-01-09 02:16:48",752.7771,0.7680,0.8760,346.8438,707.3329,0.6791,0.6340,251.8660,635.4517,1.3409,0.6061,214.9600,2094.5864,1.8126
1673227608,"2023-01-09 02:26:48",752.7781,0.7680,0.8760,346.8741,707.3742,0.6791,0.6340,251.8940,635.4517,1.3410,0.6061,214.9851,2094.6286,1.8126
1673228208,"2023-01-09 02:36:48",752.7792,0.7680,0.8760,346.9042,707.4152,0.6791,0.6340,251.9219,635.4517,1.3411,0.6061,215.0100,2094.6706,1.8126
1673228808,"2023-01-09 02:46:48",752.7802,0.7680,0.8760,346.9345,707.4425,0.6791,0.6340,251.9498,635.4517,1.3412,0.6061,215.0349,2094.6988,1.8126
1673229408,"2023-01-09 02:56:48",752.7812,0.7680,0.8760,346.9649,707.4833,0.6791,0.6340,251.9778,635.4517,1.3413,0.6061,215.0599,2094.7405,1.8127
1673230008,"2023-01-09 03:06:48",752.7861,0.7680,0.8760,346.9968,707.5105,0.6791,0.6340,252.0059,635.4517,1.3414,0.6061,215.0848,2094.7724,1.8127
1673230608,"2023-01-09 03:16:48",752.9212,0.7680,0.8760,347.0274,707.6629,0.6791,0.6340,252.0302,635.5776,1.3414,0.6061,215.0996,2095.1859,1.8127
1673231208,"2023-01-09 03:26:48",753.1510,0.7680,0.8760,347.0558,707.8910,0.6791,0.6340,252.0519,635.8015,1.3414,0.6061,215.1098,2095.8677,1.8127
1673231808,"2023-01-09 03:36:48",753.3844,0.7680,0.8760,347.0845,708.1189,0.6791,0.6340,252.0734,636.0252,1.3414,0.6061,215.1210,2096.5527,1.8127
1673232408,"2023-01-09 03:46:48",753.5495,0.7680,0.8760,347.1152,708.2802,0.6791,0.6340,252.0966,636.1760,1.3414,0.6061,215.1360,2097.0298,1.8127
1673233008,"2023-01-09 03:56:48",753.6826,0.7680,0.8760,347.1468,708.4098,0.6791,0.6340,252.1210,636.2924,1.3414,0.6061,215.1522,2097.4090,1.8127
1673233608,"2023-01-09 04:06:48",753.7423,0.7680,0.8760,347.1803,708.4772,0.6791,0.6340,252.1471,636.3407,1.3414,0.6061,215.1726,2097.5844,1.8127
1673234208,"2023-01-09 04:16:48",753.7529,0.7680,0.8760,347.2163,708.5037,0.6791,0.6340,252.1747,636.3407,1.3415,0.6061,215.1971,2097.6214,1.8127
1673234808,"2023-01-09 04:26:48",753.7637,0.7680,0.8760,347.2523,708.5911,0.6791,0.6340,252.2019,636.3407,1.3415,0.6061,215.2216,2097.7196,1.8127
1673235408,"2023-01-09 04:36:48",753.7743,0.7680,0.8760,347.2884,708.6074,0.6791,0.6340,252.2265,636.3407,1.3417,0.6061,215.2457,2097.7463,1.8127
1673236008,"2023-01-09 04:46:48",753.7850,0.7680,0.8760,347.3245,708.6074,0.6792,0.6340,252.2507,636.3407,1.3418,0.6061,215.2698,2097.7568,1.8127
1673236609,"2023-01-09 04:56:49",753.8144,0.7680,0.8760,347.3601,708.6231,0.6792,0.6340,252.2745,636.3591,1.3419,0.6061,215.2921,2097.8202,1.8127
1673237208,"2023-01-09 05:06:48",753.9661,0.7680,0.8760,347.3919,708.7462,0.6792,0.6340,252.2951,636.5014,1.3419,0.6061,215.3035,2098.2373,1.8127
1673237808,"2023-01-09 05:16:48",754.1028,0.7680,0.8760,347.4243,708.8552,0.6792,0.6340,252.3160,636.6285,1.3419,0.6061,215.3158,2098.6101,1.8127
1673238408,"2023-01-09 05:26:48",754.2336,0.7680,0.8760,347.4562,708.9593,0.6792,0.6340,252.3366,636.7500,1.3419,0.6061,215.3280,2098.9665,1.8127
1673239008,"2023-01-09 05:36:48",754.2604,0.7680,0.8760,347.4902,708.9727,0.6792,0.6340,252.3601,636.7676,1.3420,0.6061,215.3498,2099.0243,1.8127
1673239608,"2023-01-09 05:46:48",754.2711,0.7680,0.8760,347.5251,708.9727,0.6792,0.6340,252.3841,636.7676,1.3421,0.6061,215.3738,2099.0348,1.8127
1673240209,"2023-01-09 05:56:49",754.2819,0.7680,0.8760,347.5605,708.9727,0.6793,0.6340,252.4085,636.7676,1.3422,0.6061,215.3977,2099.0454,1.8127
1673240808,"2023-01-09 06:06:48",754.2926,0.7680,0.8760,347.5954,708.9727,0.6793,0.6340,252.4325,636.7676,1.3424,0.6061,215.4216,2099.0560,1.8127
1673241408,"2023-01-09 06:16:48",754.3034,0.7680,0.8760,347.6299,708.9727,0.6793,0.6340,252.4566,636.7676,1.3425,0.6061,215.4456,2099.0666,1.8127
1673242009,"2023-01-09 06:26:49",754.3142,0.7680,0.8760,347.6647,708.9727,0.6794,0.6340,252.4809,636.7676,1.3426,0.6061,215.4698,2099.0772,1.8127
1673242608,"2023-01-09 06:36:48",754.4274,0.7680,0.8760,347.6956,709.0681,0.6794,0.6340,252.5020,636.8740,1.3427,0.6061,215.4874,2099.3922,1.8127
1673243208,"2023-01-09 06:46:48",754.6077,0.7680,0.8760,347.7247,709.2264,0.6794,0.6340,252.5212,637.0511,1.3427,0.6061,215.5007,2099.9078,1.8127
1673243808,"2023-01-09 06:56:48",754.7614,0.7680,0.8760,347.7540,709.3570,0.6794,0.6340,252.5410,637.1980,1.3427,0.6061,215.5141,2100.3390,1.8127
1673244408,"2023-01-09 07:06:48",754.8903,0.7680,0.8760,347.7838,709.4631,0.6794,0.6340,252.5613,637.3185,1.3427,0.6061,215.5279,2100.6944,1.8127
1673245008,"2023-01-09 07:16:48",754.9125,0.7680,0.8760,347.8173,709.4729,0.6794,0.6340,252.5852,637.3315,1.3427,0.6061,215.5504,2100.7395,1.8127
